ppl,position,title,link,channel,published_date,views,thumbnail
JD Vance,,This Might Make JD Vance The Next President,https://www.youtube.com/watch?v=QZ0cPQYLgWU,Asmongold TV  ,,2428849,https://i.ytimg.com/vi/QZ0cPQYLgWU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDarMBM1n-U9M2yqWNkCoePKRMLfQ
JD Vance,,Trump asked whether he sees JD Vance as his 'successor',https://www.youtube.com/watch?v=lZBxch8QcKc,Fox News,,317706,https://i.ytimg.com/vi/lZBxch8QcKc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCycgIDzAcOY1w-GxlOJuMSHtCP7A
JD Vance,,VP JD Vance Responds To The Appeals Court Decision That Trump Can Keep National Guard In Los Angeles,https://www.youtube.com/watch?v=ttbzM9_EpvU,Forbes Breaking News,,21548,https://i.ytimg.com/vi/ttbzM9_EpvU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD9WaR_F3clHy-uBLI0PlLAYLaM3A
JD Vance,,JD Vance knows better: Former DOJ prosecutor slams Vance’s attempt to stymie judicial review,https://www.youtube.com/watch?v=b32Fq6XwgWM,MSNBC,,31007,https://i.ytimg.com/vi/b32Fq6XwgWM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBmSrUUra9QBYHNnlALvjQkkTR5qQ
JD Vance,,VP JD Vance Responds To Question About ICE Raids On Agricultural Businesses And Restaurants,https://www.youtube.com/watch?v=gI8vZQlG5Ak,Forbes Breaking News,,2653,https://i.ytimg.com/vi/gI8vZQlG5Ak/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBP3d0dhIkXKW3X5UJ-_l914W3_sg
JD Vance,,The Real JD Vance: America's Next President? | Episode 1 TEASER,https://www.youtube.com/watch?v=S3WMpOdTs7E,The Rest Is Politics,,50640,https://i.ytimg.com/vi/S3WMpOdTs7E/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCE9swDtiVa95Ai_VgzEiMTmpytbA
JD Vance,,British veterans furious at JD Vance over 'shameful' army comments | ITV News,https://www.youtube.com/watch?v=Xq4WrjhFtks,ITV News,,438865,https://i.ytimg.com/vi/Xq4WrjhFtks/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLASXVK-atCpLdW9O0aDaSTr3IVZmw
JD Vance,,JD Vance Family Tree (featuring the Hatfields & McCoys),https://www.youtube.com/watch?v=QoFumQHl7LI,UsefulCharts,,175065,https://i.ytimg.com/vi/QoFumQHl7LI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBDSVLYnrEiZtGlXpfYWPUXc6Yv7A
JD Vance,,"BREAKING NEWS: JD Vance Holds Press Gaggle On Air Force Two About Trump's Putin Call, Biden Cancer",https://www.youtube.com/watch?v=s8I7p4I1nMM,Forbes Breaking News,,126358,https://i.ytimg.com/vi/s8I7p4I1nMM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA_3vTyX0RxEDoc2AsY785plCNZKQ
JD Vance,,WATCH FULL: JD Vance at Bitcoin 2025 Las Vegas,https://www.youtube.com/watch?v=LrUG4_CmGT4,LiveNOW from FOX,,23746,https://i.ytimg.com/vi/LrUG4_CmGT4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBL5ykAX_W2Fq_-YFSQo3WgRTImgQ
JD Vance,,IHIP News: Whoa! JD Vance Gives NEFARIOUS RESPONSE to the Elon Trump FEUD!!,https://www.youtube.com/watch?v=rGrpZ5_rQnU,I've Had It,,737986,https://i.ytimg.com/vi/rGrpZ5_rQnU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLASvFgjLC-BlO8xBuheCcm0BxE1Dw
JD Vance,,JD Vance: Trump has 'incredible energy' and a 'genius' way of making decisions,https://www.youtube.com/watch?v=F_G3_BXBjoM,Fox News,,1085103,https://i.ytimg.com/vi/F_G3_BXBjoM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBzuwFrSoR9oOlWq-Fovqr_UYNz8A
JD Vance,,🚨 The next episode in the JD Vance miniseries is now live! 🚨,https://www.youtube.com/watch?v=pdVFkRjJ8Jg,The Rest Is Politics,,16442,https://i.ytimg.com/vi/pdVFkRjJ8Jg/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIF0oSzAP&rs=AOn4CLBBgwoWJvLxHAQI_G5JE9GeQIVr2g
JD Vance,,LIVE REPLAY: VP JD Vance Gives Remarks at 2025 Bitcoin Conference in Las Vegas - 5/28/25,https://www.youtube.com/watch?v=BOzZVmzMrJI,Right Side Broadcasting Network,,30989,https://i.ytimg.com/vi/BOzZVmzMrJI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDpRC4cUnODoEie6pmuIWuYJJtc_g
JD Vance,,"LMAO! JD Vance throws up the MIDDLE FINGER live on TV""In D.C. #jdvance #shorts",https://www.youtube.com/watch?v=rMTWmVW9S_I,Jeff Square,,100683,https://i.ytimg.com/vi/rMTWmVW9S_I/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhBIFsocjAP&rs=AOn4CLDqbCQgHh1em410136PH2NqstLWIw
JD Vance,,The New Pope Has Already Made His Feelings On JD Vance Clear,https://www.youtube.com/watch?v=W9YXP4261gA,The List,,6352,https://i.ytimg.com/vi/W9YXP4261gA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDZg05Hk_dvDScLpxfCrB5jbLl1TA
JD Vance,,VP Vance on Tulsi Gabbard-Trump talk,https://www.youtube.com/watch?v=-wfB7qwbJ6w,LiveNOW from FOX,,714042,https://i.ytimg.com/vi/-wfB7qwbJ6w/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIFgoRzAP&rs=AOn4CLDM1rlpal-4S2GSmUMBnpys_M6LmQ
JD Vance,,JD Vance is WEIRD,https://www.youtube.com/watch?v=I_hOqA8GDSU,Akaash Singh,,2839831,https://i.ytimg.com/vi/I_hOqA8GDSU/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIEsoPzAP&rs=AOn4CLDPsqnCuWOwP70pdnn537mDfgWkRg
JD Vance,,Trump’s ‘China’ JOKE about JD Vance STEALS THE SHOW at Navy Event,https://www.youtube.com/watch?v=8jGkthkQ1CA,Diario AS,,78202,https://i.ytimg.com/vi/8jGkthkQ1CA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLANYcWwxWGec5kZ_aU33YKdNXBXgA
JD Vance,,Inside The Mind Of JD Vance: A Psychiatrist's Perspective,https://www.youtube.com/watch?v=U0ZbXvNs6_M,Dr Russell Razzaque,,320056,https://i.ytimg.com/vi/U0ZbXvNs6_M/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCPG_-MKN578QNSanK2XhJu_tkvcw
JD Vance,,VP JD Vance delivers keynote address at Ohio GOP event in Lima,https://www.youtube.com/watch?v=QXDLTInzoXc,WKYC Channel 3,,232,https://i.ytimg.com/vi/QXDLTInzoXc/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCi_9qfAI7bc_DDcPvdO_g_9FezxQ
JD Vance,,Lefties Losing It: Democrat Senator cries after JD Vance calls him Jose,https://www.youtube.com/watch?v=xdeLXmt1EUI,Sky News Australia,,274999,https://i.ytimg.com/vi/xdeLXmt1EUI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBS6y1ouMw_7afLm1xOFITxhSwHtg
JD Vance,,TRAILER: The Real JD Vance: America's Next President?,https://www.youtube.com/watch?v=VfD95SvBxoU,The Rest Is Politics,,22958,https://i.ytimg.com/vi/VfD95SvBxoU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDIEN9h-TpzLzyuy8I3Ss89e2yIeQ
JD Vance,,VP Vance calls Sen. Alex Padilla ‘Jose.' Was it a mistake?,https://www.youtube.com/watch?v=05DDx4--FqU,NBCLA,,8697,https://i.ytimg.com/vi/05DDx4--FqU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD0S4WqnjXUSwO4g6KIvAdRddcu9g
JD Vance,,Pope Francis Meets JD Vance at Vatican on Easter Sunday,https://www.youtube.com/watch?v=1t6HxoeDbRw,Bloomberg News,,162464,https://i.ytimg.com/vi/1t6HxoeDbRw/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhyIFAoMTAP&rs=AOn4CLBLTfQFxwq0gQ4JBQadyzDKXwq7Dg
JD Vance,,JD Vance speaks at Bitcoin 2025 Conference,https://www.youtube.com/watch?v=cX8-4rMLzZA,Fox News,,21436,https://i.ytimg.com/vi/cX8-4rMLzZA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBxPGXGFegn2XJWC6WzE8nLX76zPw
JD Vance,,Why JD Vance's Trip to India Sticks Out,https://www.youtube.com/watch?v=nLbsXNZEfPw,Bloomberg News,,370175,https://i.ytimg.com/vi/nLbsXNZEfPw/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhPIFkoZTAP&rs=AOn4CLCaz7XLdeD1yZr34mx8N_blqrVCaA
JD Vance,,JD Vance flips middle finger during Ohio Republican Party dinner,https://www.youtube.com/watch?v=1AjdxcAexM8,NBC News,,18965,https://i.ytimg.com/vi/1AjdxcAexM8/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhGIFIoZTAP&rs=AOn4CLAMaDt8Zza28Z3r8VNJde-_BYATnw
JD Vance,,JD Vance visita Los Ángeles en medio de la polémica sobre la Guardia Nacional | Noticias Telemundo,https://www.youtube.com/watch?v=3J9d39ZpdzY,Noticias Telemundo,,16097,https://i.ytimg.com/vi/3J9d39ZpdzY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBV71NHYYcGuElj2Md_NzJF9Gb_Iw
JD Vance,,"GAFFE: JD Vance Refers To Alex Padilla As 'Jose Padilla' During Trip To Los Angeles, California",https://www.youtube.com/watch?v=5U_haJSuCFY,Forbes Breaking News,,14124,https://i.ytimg.com/vi/5U_haJSuCFY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCzAQVoDn4y0OO2fElxeCc5wWoPUA
JD Vance,,Padilla FIRES BACK At Vance After VP Called Him ‘Jose’ | RISING,https://www.youtube.com/watch?v=iX5ZBL73KNY,The Hill,,6093,https://i.ytimg.com/vi/iX5ZBL73KNY/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDlCmj4piMWVHgyErQGVxZr4y4JmA
JD Vance,,"Vice President J.D. Vance delivers keynote speech at Republican Party dinner in Lima, Ohio",https://www.youtube.com/watch?v=cVsiEE8IarY,WANE 15 News,,141,https://i.ytimg.com/vi/cVsiEE8IarY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLABfmYkrstmm5JHx5tuz06SJltqOg
JD Vance,,JD Vance honors ‘the very best of us’ at Arlington National Cemetery,https://www.youtube.com/watch?v=upaJxBDJtV8,ABC News,,2672,https://i.ytimg.com/vi/upaJxBDJtV8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBNStga3CLk_rXTNnG4uU_uYvgXxQ
JD Vance,,JD Vance - 50th Vice President of the United States | SRS #130,https://www.youtube.com/watch?v=HrgmwtpAsWc,Shawn Ryan Show,,1392280,https://i.ytimg.com/vi/HrgmwtpAsWc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDEoHZETQGMDiF5ODg0oXPRsquTxg
JD Vance,,Vice President JD Vance delivers a keynote address at the Bitcoin 2025 conference — 5/28/2025,https://www.youtube.com/watch?v=U2yfOZPa0gM,CNBC Television,,20118,https://i.ytimg.com/vi/U2yfOZPa0gM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCjnGP2PlTL3QRmqSsyW3iIa-emzQ
JD Vance,,"Vice President JD Vance Arrives In Los Angeles, California",https://www.youtube.com/watch?v=ADT_7iKFV8I,Forbes Breaking News,,46223,https://i.ytimg.com/vi/ADT_7iKFV8I/hq2.jpg?sqp=-oaymwE2COADEI4CSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgB4gGAApQDigIMCAAQARhKIFMoZTAP&rs=AOn4CLCXctZnWONolCm2Mtbl_s-LCMiizA
JD Vance,,DISASTER: JD Vance makes PATHETIC attack on Joe Biden’s cancer,https://www.youtube.com/watch?v=ilePZCwYefY,David Pakman Show,,48831,https://i.ytimg.com/vi/ilePZCwYefY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCRAT-N3WCogJn7rWoTChpeIX4frQ
JD Vance,,LIVE🔴: JD Vance on immigration in LA | KTVU,https://www.youtube.com/watch?v=hy6K2yyq_vc,KTVU FOX 2 San Francisco,,3047,https://i.ytimg.com/vi/hy6K2yyq_vc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAYbzpaX8Utf8gpBRpmLn121A4ZtQ
JD Vance,,Deported Because of JD Vance Memes?! Hegseth Meltdown & More - News Dump,https://www.youtube.com/watch?v=E4rg_e-h8-Q,Internet Today,,88863,https://i.ytimg.com/vi/E4rg_e-h8-Q/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD3F35rOb_-GWm6G0-oZkLIUSJQNQ
JD Vance,,"L.A. Mayor Bass rips JD Vance’s ‘José’ remark, ‘100% lies’ about city conditions",https://www.youtube.com/watch?v=ckQmVQPjFBw,MSNBC,,107846,https://i.ytimg.com/vi/ckQmVQPjFBw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAFnoRXyXAsvYB3j44Q_HtgybBuyg
JD Vance,,VP JD Vance defends strikes on Iran: 'US had to act',https://www.youtube.com/watch?v=Uwo0gNh8vj0,WBIR Channel 10,,5423,https://i.ytimg.com/vi/Uwo0gNh8vj0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAUf0ERm6A_xCS44SES8LHDFGEIXA
JD Vance,,J.D. Vance : «Trump fait du bon travail mais garde son sens de l'humour»,https://www.youtube.com/watch?v=tkZrTWWdNS0,Le Figaro,,5117,https://i.ytimg.com/vi/tkZrTWWdNS0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC3EuOxi-oGKuh5ouiH5xtGgamAeQ
JD Vance,,Inauguration Day 2025: JD Vance sworn in as vice president | LiveNOW from FOX,https://www.youtube.com/watch?v=LBNVU4BNts8,LiveNOW from FOX,,108568,https://i.ytimg.com/vi/LBNVU4BNts8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB1yyCrcfnyhY0Q3ZSD6d0tZHQKKw
JD Vance,,LOL: JD Vance Throws Up Middle Finger During Speech,https://www.youtube.com/watch?v=ZIGC4nQcWDk,TheDC Shorts,,26218,https://i.ytimg.com/vi/ZIGC4nQcWDk/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgB3gSAArgIigIMCAAQARhlIF4oTjAP&rs=AOn4CLA4uZtPAjaeb252pdXIgQukGNRM3g
Joe Biden,,‘It’s sad’: Joe Biden seen asking for ice cream on train,https://www.youtube.com/watch?v=8ACIesVID4g,Sky News Australia,,15654,https://i.ytimg.com/vi/8ACIesVID4g/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDvUnEJ72HDzBcrXosCNHLWxQ1jmQ
Joe Biden,,Joe Biden pays respect to Hortmans as they lie in state at Minnesota Capitol,https://www.youtube.com/watch?v=TRe8PbdyQ1U,KARE 11,,2518,https://i.ytimg.com/vi/TRe8PbdyQ1U/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBS22OCZGfASmi0nsxrX3A8tK164Q
Joe Biden,,Joe Biden Gets Vetted | Joe Biden For President 2020,https://www.youtube.com/watch?v=BQVpzCxumGY,Joe Biden,,1791169,https://i.ytimg.com/vi/BQVpzCxumGY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCmrvJSN0Fe0mYdS3YOkM0f48CB3w
Joe Biden,,Former President Biden pays tribute to slain Minnesota Rep. Melissa Hortman at State Capitol,https://www.youtube.com/watch?v=7z8-IrrIWHQ,WCCO - CBS Minnesota,,4802,https://i.ytimg.com/vi/7z8-IrrIWHQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLADAKJH880SQOjX1fRSMDAofJcpTA
Joe Biden,,Take it from me and my friend Barack Obama:,https://www.youtube.com/watch?v=qycVdVHqr1s,Joe Biden,,11732946,https://i.ytimg.com/vi/qycVdVHqr1s/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBzgWAAoAKigIMCAAQARhlIGQoWDAP&rs=AOn4CLCfCTCW4O5Ov3aA9b7gza5GJCnn4Q
Joe Biden,,Biden autopen controversy deepens as aide testifies on approval process,https://www.youtube.com/watch?v=c1QOJgL6AZ0,The National Desk,,5565,https://i.ytimg.com/vi/c1QOJgL6AZ0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDmcXq1iKVjXo9g8vO2nQLrOBJ5XA
Joe Biden,,Cracking up @roseannebarr as Joe Biden #shorts #roseanne #joebiden #impression #comedy,https://www.youtube.com/watch?v=BirOVEz5y_w,Ami Kozak,,1422,https://i.ytimg.com/vi/BirOVEz5y_w/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIE4oPTAP&rs=AOn4CLAM6KHB7eZISvzJXPbI16-CEFFMYQ
Joe Biden,,Should Trump sell his Tesla on Cars & Bids? The Joe Biden ATS-V had a Strong Result!,https://www.youtube.com/watch?v=3KArKhI-jfQ,Doug DeMuro,,29284,https://i.ytimg.com/vi/3KArKhI-jfQ/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhyID0oOTAP&rs=AOn4CLD3d9wVAwk6gePaycq0VVl4jQ9OWA
Joe Biden,,Does Dana Carvey have any guilt about his Joe Biden impression? | FOTW #podcast,https://www.youtube.com/watch?v=0YdmVtMaS8I,David Spade,,10673,https://i.ytimg.com/vi/0YdmVtMaS8I/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhRIFgoZTAP&rs=AOn4CLDE1MuSiL0qh2Sg617ihuAu5sk5wg
Joe Biden,,Joe Biden spotted eating ice cream during a family outing,https://www.youtube.com/watch?v=tBcvbeIVv8Q,Roya News English,,35872,https://i.ytimg.com/vi/tBcvbeIVv8Q/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIFQoVDAP&rs=AOn4CLCw_B43NuNCScft1GhvcNDe7qpOgg
Joe Biden,,Joe Biden at age 29,https://www.youtube.com/watch?v=OGjkxojC6Qg,MSNBC,,4282620,https://i.ytimg.com/vi/OGjkxojC6Qg/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBzgWAAoAKigIMCAAQARhlIFooUzAP&rs=AOn4CLCmDeq0Nf5yX5RoHcpBEFLgNzc5kQ
Joe Biden,,"Minnesotans, former President Biden, pay respects as Hortmans lie in state at the Capitol",https://www.youtube.com/watch?v=Gn1Aday36z8,KARE 11,,8494,https://i.ytimg.com/vi/Gn1Aday36z8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB09U-kn_Il5yDeCqEZqNcBRaGrDA
Joe Biden,,Joe Biden gives update on prostate cancer,https://www.youtube.com/watch?v=u_hxx-2LIyc,7NEWS Australia,,24555,https://i.ytimg.com/vi/u_hxx-2LIyc/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARgyIEUofzAP&rs=AOn4CLDiCFUonvGwzNVVIloZfyHe1a47vg
Joe Biden,,TikTokers squeal after making Joe Biden laugh #Shorts,https://www.youtube.com/watch?v=Jq-RT-X5fRk,USA TODAY,,5229,https://i.ytimg.com/vi/Jq-RT-X5fRk/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgB3gSAArgIigIMCAAQARgTIEUofzAP&rs=AOn4CLAEr0ZRPFrtrUIhdr6heGHF2nWgtA
Joe Biden,,🔥Biden Aid CONFESSES to Congress + Joe Rogan HUMILIATES Bernie Sanders!,https://www.youtube.com/watch?v=otF0VV3gPJA,Stephen Gardner,,457792,https://i.ytimg.com/vi/otF0VV3gPJA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAF5RqSVsQEa5AmKDw63N_LfSI49g
Joe Biden,,Joe Biden ESCAPES Nursing Home?! 👀,https://www.youtube.com/watch?v=AjdsNt2MKDw,Benny Johnson,,2509467,https://i.ytimg.com/vi/AjdsNt2MKDw/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhPIF0oZTAP&rs=AOn4CLD74skp6rUgGWGH3YFjVl1PZ5KjZg
Joe Biden,,Dr. Jill Biden speaks about former President Joe Biden's access to media,https://www.youtube.com/watch?v=pcagVEVrYYA,ABC News,,16363,https://i.ytimg.com/vi/pcagVEVrYYA/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARg8IDEofzAP&rs=AOn4CLDpyTS9QTXxTIqcw3FFFipX1v2rCA
Joe Biden,,Former President Joe Biden pays respects to Hortman family,https://www.youtube.com/watch?v=gEyrlM3_sr4,FOX 9 Minneapolis-St. Paul,,2141,https://i.ytimg.com/vi/gEyrlM3_sr4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCeyWJU6iYpjGe_ursH0m2yHa3grQ
Joe Biden,,Jill Biden's 'work husband' refuses to testify on Joe's mental decline,https://www.youtube.com/watch?v=0Z3c-mj9OQw,Fox News,,258132,https://i.ytimg.com/vi/0Z3c-mj9OQw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCGZBxR44S6dpcVfno2f5usVZuPVQ
Joe Biden,,Who gave final approval of Biden’s alleged autopen signatures?,https://www.youtube.com/watch?v=H9lOW2Ag6sM,Fox News,,107998,https://i9.ytimg.com/vi/H9lOW2Ag6sM/hq720_custom_1.jpg?sqp=COC-_cIG-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA2KN_Fhld_T5vJm3YmN2ud4nYWpA
Joe Biden,,Joe Biden reveals he’s started cancer treatment in first update since diagnosis,https://www.youtube.com/watch?v=lBNCyxyl7ok,The Independent,,18787,https://i.ytimg.com/vi/lBNCyxyl7ok/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIEooSjAP&rs=AOn4CLC1XTfGrnEPK9uIIexSzQucSqfCBQ
Joe Biden,,US hearing on former President Joe Biden's mental capacity,https://www.youtube.com/watch?v=RB3FaCPGYlo,FOX 13 Seattle,,13609,https://i.ytimg.com/vi/RB3FaCPGYlo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCnajk6VtGUXcaWV434tVMkerjy2g
Joe Biden,,Joe Biden Answers the Web's Most Searched Questions | WIRED,https://www.youtube.com/watch?v=nGrB-5ieeMU,WIRED,,8277951,https://i.ytimg.com/vi/nGrB-5ieeMU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLADNd9dzI71KJycjz0qt7WYQ7-Tzw
Joe Biden,,Biden: 'I could've beaten Trump',https://www.youtube.com/watch?v=XJjeAU8yJLs,MSNBC,,391943,https://i.ytimg.com/vi/XJjeAU8yJLs/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIFooTzAP&rs=AOn4CLBUoVW-gCy9RVh-zapiiq-CeQYGmg
